id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00153,2950.8,00:49:10.800,00h49m10s800ms,abrupt_change,73770,1259,"42,12,320,140",0.133393,8.4853,0.133393,8.4853,event_frames_full/E00153_00h49m10s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00153_00h49m10s800ms_abrupt_change.jpg,,GE01249,CH15,CH15-E0130,event_frames/CH15-E0130_00h49m10s800ms_abrupt_change.jpg,
E00154,2951.6,00:49:11.600,00h49m11s600ms,stable_change,73790,1263,"42,12,320,140",0.166339,7.5973,0.0,0.0,event_frames_full/E00154_00h49m11s600ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00154_00h49m11s600ms_stable_change.jpg,,GE01250,CH15,CH15-E0131,event_frames/CH15-E0131_00h49m11s600ms_stable_change.jpg,
E00155,2952.4,00:49:12.400,00h49m12s400ms,abrupt_change,73810,1267,"42,15,320,140",0.192768,8.7944,0.185603,9.2488,event_frames_full/E00155_00h49m12s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00155_00h49m12s400ms_abrupt_change.jpg,,GE01251,CH15,CH15-E0132,event_frames/CH15-E0132_00h49m12s400ms_abrupt_change.jpg,
E00156,2953.2,00:49:13.200,00h49m13s200ms,abrupt_change,73830,1271,"42,14,320,138",0.222991,9.3944,0.222254,9.4134,event_frames_full/E00156_00h49m13s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00156_00h49m13s200ms_abrupt_change.jpg,,GE01252,CH15,CH15-E0133,event_frames/CH15-E0133_00h49m13s200ms_abrupt_change.jpg,
E00157,2953.6,00:49:13.600,00h49m13s600ms,abrupt_change,73840,1273,"42,14,320,140",0.202835,9.4446,0.202835,9.4446,event_frames_full/E00157_00h49m13s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00157_00h49m13s600ms_abrupt_change.jpg,,GE01253,CH15,CH15-E0134,event_frames/CH15-E0134_00h49m13s600ms_abrupt_change.jpg,
E00158,2954.0,00:49:14.000,00h49m14s000ms,abrupt_change,73850,1275,"42,13,320,140",0.194799,7.849,0.133103,8.4995,event_frames_full/E00158_00h49m14s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00158_00h49m14s000ms_abrupt_change.jpg,,GE01254,CH15,CH15-E0135,event_frames/CH15-E0135_00h49m14s000ms_abrupt_change.jpg,
E00159,2954.8,00:49:14.800,00h49m14s800ms,abrupt_change,73870,1279,"43,14,320,140",0.157969,6.8455,0.23779,9.7403,event_frames_full/E00159_00h49m14s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00159_00h49m14s800ms_abrupt_change.jpg,,GE01255,CH15,CH15-E0136,event_frames/CH15-E0136_00h49m14s800ms_abrupt_change.jpg,
E00160,2955.2,00:49:15.200,00h49m15s200ms,abrupt_change,73880,1281,"42,12,320,140",0.177857,9.0778,0.177857,9.0778,event_frames_full/E00160_00h49m15s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00160_00h49m15s200ms_abrupt_change.jpg,,GE01256,CH15,CH15-E0137,event_frames/CH15-E0137_00h49m15s200ms_abrupt_change.jpg,
E00161,2955.8,00:49:15.800,00h49m15s800ms,stable_change,73895,1284,"42,12,320,140",0.199665,9.028,0.0,0.0405,event_frames_full/E00161_00h49m15s800ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00161_00h49m15s800ms_stable_change.jpg,,GE01257,CH15,CH15-E0138,event_frames/CH15-E0138_00h49m15s800ms_stable_change.jpg,
E00162,2957.6,00:49:17.600,00h49m17s600ms,settled,73940,1293,"0,100,52,134",0.007902,0.5329,0.0,0.0013,event_frames_full/E00162_00h49m17s600ms_settled.jpg,event_crops/E00162_00h49m17s600ms_settled_DETAIL.jpg,"0,571,362,835",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00162_00h49m17s600ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00162_00h49m17s600ms_settled_DETAIL.jpg,GE01258,CH15,CH15-E0139,event_frames/CH15-E0139_00h49m17s600ms_settled.jpg,detail_crops/CH15-E0139_00h49m17s600ms_DETAIL.jpg
E00163,2963.2,00:49:23.200,00h49m23s200ms,settled,74080,1321,"0,100,52,134",0.010357,0.5789,0.0,0.0023,event_frames_full/E00163_00h49m23s200ms_settled.jpg,event_crops/E00163_00h49m23s200ms_settled_DETAIL.jpg,"0,571,362,835",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00163_00h49m23s200ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00163_00h49m23s200ms_settled_DETAIL.jpg,GE01259,CH15,CH15-E0140,event_frames/CH15-E0140_00h49m23s200ms_settled.jpg,detail_crops/CH15-E0140_00h49m23s200ms_DETAIL.jpg
E00164,2966.0,00:49:26.000,00h49m26s000ms,settled,74150,1335,"0,89,52,134",0.013772,0.8196,0.004018,0.243,event_frames_full/E00164_00h49m26s000ms_settled.jpg,event_crops/E00164_00h49m26s000ms_settled_DETAIL.jpg,"0,505,362,835",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00164_00h49m26s000ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00164_00h49m26s000ms_settled_DETAIL.jpg,GE01260,CH15,CH15-E0141,event_frames/CH15-E0141_00h49m26s000ms_settled.jpg,detail_crops/CH15-E0141_00h49m26s000ms_DETAIL.jpg
E00165,2972.0,00:49:32.000,00h49m32s000ms,abrupt_change,74300,1365,"0,2,320,140",0.264353,11.1202,0.263326,11.1057,event_frames_full/E00165_00h49m32s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00165_00h49m32s000ms_abrupt_change.jpg,,GE01261,CH15,CH15-E0142,event_frames/CH15-E0142_00h49m32s000ms_abrupt_change.jpg,
E00166,2972.6,00:49:32.600,00h49m32s600ms,abrupt_change,74315,1368,"0,2,320,140",0.107321,6.7409,0.094955,5.9744,event_frames_full/E00166_00h49m32s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00166_00h49m32s600ms_abrupt_change.jpg,,GE01262,CH15,CH15-E0143,event_frames/CH15-E0143_00h49m32s600ms_abrupt_change.jpg,
E00167,2973.2,00:49:33.200,00h49m33s200ms,abrupt_change,74330,1371,"0,39,320,140",0.090134,5.6694,0.090134,5.6694,event_frames_full/E00167_00h49m33s200ms_abrupt_change.jpg,event_crops/E00167_00h49m33s200ms_abrupt_change_DETAIL.jpg,"0,204,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00167_00h49m33s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00167_00h49m33s200ms_abrupt_change_DETAIL.jpg,GE01263,CH15,CH15-E0144,event_frames/CH15-E0144_00h49m33s200ms_abrupt_change.jpg,detail_crops/CH15-E0144_00h49m33s200ms_DETAIL.jpg
E00168,2974.0,00:49:34.000,00h49m34s000ms,settled,74350,1375,"39,106,52,117",0.003147,0.926,0.0,0.0123,event_frames_full/E00168_00h49m34s000ms_settled.jpg,event_crops/E00168_00h49m34s000ms_settled_DETAIL.jpg,"184,607,362,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00168_00h49m34s000ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00168_00h49m34s000ms_settled_DETAIL.jpg,GE01264,CH15,CH15-E0145,event_frames/CH15-E0145_00h49m34s000ms_settled.jpg,detail_crops/CH15-E0145_00h49m34s000ms_DETAIL.jpg
E00169,2977.4,00:49:37.400,00h49m37s400ms,abrupt_change,74435,1392,"28,13,320,140",0.110781,6.888,0.108996,6.7166,event_frames_full/E00169_00h49m37s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00169_00h49m37s400ms_abrupt_change.jpg,,GE01265,CH15,CH15-E0146,event_frames/CH15-E0146_00h49m37s400ms_abrupt_change.jpg,
E00170,2978.2,00:49:38.200,00h49m38s200ms,stable_change,74455,1396,"28,13,320,137",0.082857,6.6769,0.0,0.0478,event_frames_full/E00170_00h49m38s200ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00170_00h49m38s200ms_stable_change.jpg,,GE01266,CH15,CH15-E0147,event_frames/CH15-E0147_00h49m38s200ms_stable_change.jpg,
E00171,2981.4,00:49:41.400,00h49m41s400ms,settled,74535,1412,"29,53,203,69",0.005982,1.1752,0.0,0.0,event_frames_full/E00171_00h49m41s400ms_settled.jpg,event_crops/E00171_00h49m41s400ms_settled_DETAIL.jpg,"124,288,1268,444",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00171_00h49m41s400ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00171_00h49m41s400ms_settled_DETAIL.jpg,GE01267,CH15,CH15-E0148,event_frames/CH15-E0148_00h49m41s400ms_settled.jpg,detail_crops/CH15-E0148_00h49m41s400ms_DETAIL.jpg
