chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH09-E0083,00:23:16.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0083_00h23m16s200ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0083_00h23m16s200ms_DETAIL.jpg,,,,,,,,,
CH09-E0084,00:23:27.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0084_00h23m27s000ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0084_00h23m27s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0085,00:23:31.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0085_00h23m31s000ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0085_00h23m31s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0086,00:23:32.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0086_00h23m32s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0087,00:23:33.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0087_00h23m33s200ms_stable_change.jpg,,,,,,,,,,
CH09-E0088,00:23:34.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0088_00h23m34s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0089,00:23:34.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0089_00h23m34s800ms_stable_change.jpg,,,,,,,,,,
CH09-E0090,00:23:36.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0090_00h23m36s600ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0090_00h23m36s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0091,00:23:38.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0091_00h23m38s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0092,00:23:38.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0092_00h23m38s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0093,00:23:39.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0093_00h23m39s000ms_stable_change.jpg,,,,,,,,,,
CH09-E0094,00:23:39.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0094_00h23m39s400ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0094_00h23m39s400ms_DETAIL.jpg,,,,,,,,,
CH09-E0095,00:23:40.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0095_00h23m40s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0096,00:23:41.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0096_00h23m41s400ms_stable_change.jpg,,,,,,,,,,
