id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00177,413.2,00:06:53.200,00h06m53s200ms,abrupt_change,10330,2066,"27,99,160,140",0.037991,2.6855,0.061004,4.6831,event_frames_full/E00177_00h06m53s200ms_abrupt_change.jpg,event_crops/E00177_00h06m53s200ms_abrupt_change_DETAIL.jpg,"112,565,1010,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00177_00h06m53s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00177_00h06m53s200ms_abrupt_change_DETAIL.jpg,GE00177,CH04,CH04-E0025,event_frames/CH04-E0025_00h06m53s200ms_abrupt_change.jpg,detail_crops/CH04-E0025_00h06m53s200ms_DETAIL.jpg
E00178,413.8,00:06:53.800,00h06m53s800ms,abrupt_change,10345,2069,"27,5,320,140",0.110089,7.5544,0.113906,7.8268,event_frames_full/E00178_00h06m53s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00178_00h06m53s800ms_abrupt_change.jpg,,GE00178,CH04,CH04-E0026,event_frames/CH04-E0026_00h06m53s800ms_abrupt_change.jpg,
E00179,414.4,00:06:54.400,00h06m54s400ms,stable_change,10360,2072,"27,3,320,125",0.093237,5.9773,0.0,0.0159,event_frames_full/E00179_00h06m54s400ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00179_00h06m54s400ms_stable_change.jpg,,GE00179,CH04,CH04-E0027,event_frames/CH04-E0027_00h06m54s400ms_stable_change.jpg,
E00180,416.2,00:06:56.200,00h06m56s200ms,abrupt_change,10405,2081,"27,72,162,105",0.054933,4.237,0.054821,4.2218,event_frames_full/E00180_00h06m56s200ms_abrupt_change.jpg,event_crops/E00180_00h06m56s200ms_abrupt_change_DETAIL.jpg,"112,403,1022,661",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00180_00h06m56s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00180_00h06m56s200ms_abrupt_change_DETAIL.jpg,GE00180,CH04,CH04-E0028,event_frames/CH04-E0028_00h06m56s200ms_abrupt_change.jpg,detail_crops/CH04-E0028_00h06m56s200ms_DETAIL.jpg
E00181,417.2,00:06:57.200,00h06m57s200ms,abrupt_change,10430,2086,"27,73,162,109",0.062679,3.9144,0.059107,3.8002,event_frames_full/E00181_00h06m57s200ms_abrupt_change.jpg,event_crops/E00181_00h06m57s200ms_abrupt_change_DETAIL.jpg,"112,409,1022,685",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00181_00h06m57s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00181_00h06m57s200ms_abrupt_change_DETAIL.jpg,GE00181,CH04,CH04-E0029,event_frames/CH04-E0029_00h06m57s200ms_abrupt_change.jpg,detail_crops/CH04-E0029_00h06m57s200ms_DETAIL.jpg
E00182,418.8,00:06:58.800,00h06m58s800ms,abrupt_change,10470,2094,"27,83,160,109",0.059107,3.8103,0.059018,3.7945,event_frames_full/E00182_00h06m58s800ms_abrupt_change.jpg,event_crops/E00182_00h06m58s800ms_abrupt_change_DETAIL.jpg,"112,469,1010,685",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00182_00h06m58s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00182_00h06m58s800ms_abrupt_change_DETAIL.jpg,GE00182,CH04,CH04-E0030,event_frames/CH04-E0030_00h06m58s800ms_abrupt_change.jpg,detail_crops/CH04-E0030_00h06m58s800ms_DETAIL.jpg
E00183,419.2,00:06:59.200,00h06m59s200ms,abrupt_change,10480,2096,"27,68,160,93",0.059107,3.884,0.053214,4.0242,event_frames_full/E00183_00h06m59s200ms_abrupt_change.jpg,event_crops/E00183_00h06m59s200ms_abrupt_change_DETAIL.jpg,"112,378,1010,589",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00183_00h06m59s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00183_00h06m59s200ms_abrupt_change_DETAIL.jpg,GE00183,CH04,CH04-E0031,event_frames/CH04-E0031_00h06m59s200ms_abrupt_change.jpg,detail_crops/CH04-E0031_00h06m59s200ms_DETAIL.jpg
E00184,419.6,00:06:59.600,00h06m59s600ms,abrupt_change,10490,2098,"27,68,163,117",0.064129,3.4831,0.065558,3.597,event_frames_full/E00184_00h06m59s600ms_abrupt_change.jpg,event_crops/E00184_00h06m59s600ms_abrupt_change_DETAIL.jpg,"112,378,1028,733",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00184_00h06m59s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00184_00h06m59s600ms_abrupt_change_DETAIL.jpg,GE00184,CH04,CH04-E0032,event_frames/CH04-E0032_00h06m59s600ms_abrupt_change.jpg,detail_crops/CH04-E0032_00h06m59s600ms_DETAIL.jpg
E00185,420.6,00:07:00.600,00h07m00s600ms,motion_progress,10515,2103,"28,22,68,79",0.010692,1.764,0.010156,1.7524,event_frames_full/E00185_00h07m00s600ms_motion_progress.jpg,event_crops/E00185_00h07m00s600ms_motion_progress_DETAIL.jpg,"118,102,458,505",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00185_00h07m00s600ms_motion_progress.jpg,event_chunks_5fps/chunk_01/event_crops/E00185_00h07m00s600ms_motion_progress_DETAIL.jpg,GE00185,CH04,CH04-E0033,event_frames/CH04-E0033_00h07m00s600ms_motion_progress.jpg,detail_crops/CH04-E0033_00h07m00s600ms_DETAIL.jpg
E00186,421.0,00:07:01.000,00h07m01s000ms,abrupt_change,10525,2105,"27,4,320,140",0.082723,4.5092,0.084643,4.908,event_frames_full/E00186_00h07m01s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00186_00h07m01s000ms_abrupt_change.jpg,,GE00186,CH04,CH04-E0034,event_frames/CH04-E0034_00h07m01s000ms_abrupt_change.jpg,
E00187,421.6,00:07:01.600,00h07m01s600ms,stable_change,10540,2108,"27,22,320,135",0.073728,4.2134,0.0,0.0333,event_frames_full/E00187_00h07m01s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00187_00h07m01s600ms_stable_change.jpg,,GE00187,CH04,CH04-E0035,event_frames/CH04-E0035_00h07m01s600ms_stable_change.jpg,
