id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00054,1958.6,00:32:38.600,00h32m38s600ms,stable_change,48965,798,"218,89,269,114",0.022344,1.5233,0.0,0.0,event_frames_full/E00054_00h32m38s600ms_stable_change.jpg,event_crops/E00054_00h32m38s600ms_stable_change_DETAIL.jpg,"1258,505,1664,715",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00054_00h32m38s600ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00054_00h32m38s600ms_stable_change_DETAIL.jpg,GE00788,CH11,CH11-E0035,event_frames/CH11-E0035_00h32m38s600ms_stable_change.jpg,detail_crops/CH11-E0035_00h32m38s600ms_DETAIL.jpg
E00055,1959.4,00:32:39.400,00h32m39s400ms,stable_change,48985,802,"218,84,271,118",0.021875,1.4909,0.0,0.0,event_frames_full/E00055_00h32m39s400ms_stable_change.jpg,event_crops/E00055_00h32m39s400ms_stable_change_DETAIL.jpg,"1258,475,1676,739",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00055_00h32m39s400ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00055_00h32m39s400ms_stable_change_DETAIL.jpg,GE00789,CH11,CH11-E0036,event_frames/CH11-E0036_00h32m39s400ms_stable_change.jpg,detail_crops/CH11-E0036_00h32m39s400ms_DETAIL.jpg
E00056,1960.4,00:32:40.400,00h32m40s400ms,stable_change,49010,807,"218,84,271,120",0.0225,1.3238,0.0,0.0,event_frames_full/E00056_00h32m40s400ms_stable_change.jpg,event_crops/E00056_00h32m40s400ms_stable_change_DETAIL.jpg,"1258,475,1676,751",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00056_00h32m40s400ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00056_00h32m40s400ms_stable_change_DETAIL.jpg,GE00790,CH11,CH11-E0037,event_frames/CH11-E0037_00h32m40s400ms_stable_change.jpg,detail_crops/CH11-E0037_00h32m40s400ms_DETAIL.jpg
E00057,1961.2,00:32:41.200,00h32m41s200ms,stable_change,49030,811,"218,91,269,108",0.019174,1.4042,0.0,0.0,event_frames_full/E00057_00h32m41s200ms_stable_change.jpg,event_crops/E00057_00h32m41s200ms_stable_change_DETAIL.jpg,"1258,517,1664,679",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00057_00h32m41s200ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00057_00h32m41s200ms_stable_change_DETAIL.jpg,GE00791,CH11,CH11-E0038,event_frames/CH11-E0038_00h32m41s200ms_stable_change.jpg,detail_crops/CH11-E0038_00h32m41s200ms_DETAIL.jpg
E00058,1963.2,00:32:43.200,00h32m43s200ms,motion_progress,49080,821,"218,83,271,120",0.022254,1.5205,0.021897,1.4246,event_frames_full/E00058_00h32m43s200ms_motion_progress.jpg,event_crops/E00058_00h32m43s200ms_motion_progress_DETAIL.jpg,"1258,469,1676,751",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00058_00h32m43s200ms_motion_progress.jpg,event_chunks_5fps/chunk_03/event_crops/E00058_00h32m43s200ms_motion_progress_DETAIL.jpg,GE00792,CH11,CH11-E0039,event_frames/CH11-E0039_00h32m43s200ms_motion_progress.jpg,detail_crops/CH11-E0039_00h32m43s200ms_DETAIL.jpg
E00059,1964.2,00:32:44.200,00h32m44s200ms,stable_change,49105,826,"218,91,269,109",0.020223,1.3853,0.0,0.0771,event_frames_full/E00059_00h32m44s200ms_stable_change.jpg,event_crops/E00059_00h32m44s200ms_stable_change_DETAIL.jpg,"1258,517,1664,685",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00059_00h32m44s200ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00059_00h32m44s200ms_stable_change_DETAIL.jpg,GE00793,CH11,CH11-E0040,event_frames/CH11-E0040_00h32m44s200ms_stable_change.jpg,detail_crops/CH11-E0040_00h32m44s200ms_DETAIL.jpg
E00060,1965.4,00:32:45.400,00h32m45s400ms,motion_progress,49135,832,"218,82,271,119",0.024955,1.5198,0.024442,1.5178,event_frames_full/E00060_00h32m45s400ms_motion_progress.jpg,event_crops/E00060_00h32m45s400ms_motion_progress_DETAIL.jpg,"1258,463,1676,745",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00060_00h32m45s400ms_motion_progress.jpg,event_chunks_5fps/chunk_03/event_crops/E00060_00h32m45s400ms_motion_progress_DETAIL.jpg,GE00794,CH11,CH11-E0041,event_frames/CH11-E0041_00h32m45s400ms_motion_progress.jpg,detail_crops/CH11-E0041_00h32m45s400ms_DETAIL.jpg
E00061,1966.2,00:32:46.200,00h32m46s200ms,abrupt_change,49155,836,"218,81,272,124",0.029754,1.9676,0.0325,2.7262,event_frames_full/E00061_00h32m46s200ms_abrupt_change.jpg,event_crops/E00061_00h32m46s200ms_abrupt_change_DETAIL.jpg,"1258,457,1682,775",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00061_00h32m46s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00061_00h32m46s200ms_abrupt_change_DETAIL.jpg,GE00795,CH11,CH11-E0042,event_frames/CH11-E0042_00h32m46s200ms_abrupt_change.jpg,detail_crops/CH11-E0042_00h32m46s200ms_DETAIL.jpg
E00062,1968.4,00:32:48.400,00h32m48s400ms,abrupt_change,49210,847,"0,0,320,140",0.954821,59.4722,0.95567,59.5025,event_frames_full/E00062_00h32m48s400ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00062_00h32m48s400ms_abrupt_change.jpg,,GE00796,CH11,CH11-E0043,event_frames/CH11-E0043_00h32m48s400ms_abrupt_change.jpg,
E00063,1969.0,00:32:49.000,00h32m49s000ms,abrupt_change,49225,850,"0,0,320,140",0.915045,56.1048,0.350045,20.4799,event_frames_full/E00063_00h32m49s000ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00063_00h32m49s000ms_abrupt_change.jpg,,GE00797,CH11,CH11-E0044,event_frames/CH11-E0044_00h32m49s000ms_abrupt_change.jpg,
